purchase_id,customer_id,product_category,product_name,quantity,price_per_item,purchase_date,customer_state,shipping_method
P01382,C0477,Clothing,Cookbook,4.0,197.15,2024-06-02,TX,Standard
P01383,C0382,Books,T-Shirt,1.0,378.88,2024-01-09,TX,Overnight
P01384,C0105,Electronics,Hat,3.0,239.76,2024-09-20,TX,Overnight
P01385,C0412,Sports,Novel,3.0,351.12,2024-12-10,CA,
P01386,C0027,Books,Tablet,3.0,479.73,2024-05-17,TX,Overnight
P01387,C0360,Sports,Laptop,3.0,165.98,2024-09-01,NY,Standard
P01388,C0156,Books,Monitor,3.0,187.41,2024-02-18,FL,Overnight
P01389,C0426,Electronics,Smartphone,1.0,97.66,2024-07-16,WA,Overnight
P01390,C0226,Electronics,Smartphone,1.0,96.41,2024-05-05,TX,Express
P01391,C0239,Home & Garden,Dumbbells,3.0,24.22,2024-05-29,NY,Overnight
P01392,C0096,Books,Hat,1.0,417.77,2024-06-01,CA,Express
P01393,C0112,Clothing,Laptop,4.0,414.14,2024-10-08,NY,Standard
P01394,C0379,Sports,Jacket,4.0,420.4,2024-05-14,IL,Standard
P01395,C0433,Electronics,T-Shirt,4.0,319.73,2024-10-26,NY,Express
P01396,C0432,Sports,Hat,,136.7,2024-04-04,WA,Overnight
P01397,C0074,Electronics,Jacket,2.0,115.92,2024-10-04,WA,Express
P01398,C0220,Electronics,Headphones,5.0,49.88,2024-04-28,WA,Standard
P01399,C0457,Books,Headphones,4.0,110.51,2024-02-07,NY,Standard
P01400,C0097,Electronics,Rug,5.0,155.4,2024-05-04,NY,Overnight
P01401,C0188,Books,Plant Pot,5.0,391.92,2024-10-27,IL,Express
P01402,C0474,Clothing,Tennis Racket,3.0,401.13,2024-01-31,IL,Express
P01403,C0458,Electronics,Shoes,5.0,27.76,2024-10-14,WA,Overnight
P01404,C0421,Clothing,Garden Tools,2.0,134.79,2024-09-29,WA,Express
P01405,C0220,Books,Hat,3.0,361.7,2024-02-17,NY,Standard
P01406,C0340,Home & Garden,Running Shoes,1.0,142.06,2024-11-03,NY,Express
P01407,C0217,Electronics,Cookbook,4.0,466.71,2024-03-16,NY,Express
P01408,C0086,Sports,Yoga Mat,2.0,318.61,2024-11-14,WA,Overnight
P01409,C0387,Books,Smartphone,1.0,206.48,2024-01-22,NY,Standard
P01410,C0249,Clothing,Jeans,5.0,120.55,2024-01-20,IL,Standard
P01411,C0225,Clothing,Basketball,2.0,190.81,2024-04-25,CA,Standard
P01412,C0323,Home & Garden,T-Shirt,3.0,226.9,2024-10-27,TX,Express
P01413,C0423,Books,Monitor,3.0,34.14,2024-01-26,FL,Standard
P01414,C0382,Home & Garden,Monitor,2.0,118.13,2024-02-21,FL,Overnight
P01415,C0018,Sports,Yoga Mat,5.0,495.28,2024-08-04,NY,Standard
P01416,C0201,Books,Jacket,1.0,230.04,2024-09-20,NY,Overnight
P01417,C0274,Books,T-Shirt,3.0,271.37,2024-08-16,NY,Overnight
P01418,C0267,Clothing,Jeans,1.0,80.31,2024-06-17,FL,Express
P01419,C0254,Clothing,Jacket,2.0,165.51,2024-02-24,IL,Standard
P01420,C0087,Sports,Jeans,2.0,419.17,2024-01-06,FL,Express
P01421,C0312,Home & Garden,Dumbbells,2.0,469.53,2024-01-22,NY,Standard
P01422,C0456,Sports,Cookbook,2.0,437.95,2024-03-24,WA,Standard
P01423,C0433,Electronics,Cushion,5.0,188.93,2024-03-17,FL,Standard
P01424,C0176,Home & Garden,Headphones,3.0,261.08,2024-12-30,TX,Express
P01425,C0083,Home & Garden,Dumbbells,3.0,45.66,2024-12-27,IL,Express
P01426,C0305,Books,Cookbook,,286.45,2024-08-19,FL,Overnight
P01427,C0206,Clothing,Hat,1.0,368.95,2024-06-08,TX,Overnight
P01428,C0474,Books,Smartphone,5.0,466.89,2024-05-10,FL,
P01429,C0061,Books,Monitor,4.0,388.2,2024-03-13,TX,Overnight
P01430,C0085,Books,Plant Pot,1.0,494.66,2024-06-22,FL,Standard
P01431,C0494,Sports,Cookbook,5.0,444.3,2024-10-02,NY,Standard
P01432,C0041,Home & Garden,Novel,1.0,15.94,2024-03-27,WA,Standard
P01433,C0105,Books,T-Shirt,5.0,284.42,2024-11-14,IL,Express
P01434,C0245,Home & Garden,Novel,5.0,428.8,2024-12-29,CA,Overnight
P01435,C0369,Books,Cookbook,3.0,158.86,2024-06-05,WA,Overnight
P01436,C0206,Sports,Laptop,4.0,240.13,2024-03-18,CA,Standard
P01437,C0066,Electronics,Jeans,4.0,431.51,2024-10-09,IL,Overnight
P01438,C0199,Books,Yoga Mat,3.0,475.73,2024-05-27,TX,Standard
P01439,C0137,Home & Garden,Jacket,3.0,238.32,2024-07-25,CA,Express
P01440,C0252,Home & Garden,Jacket,,402.78,2024-05-01,FL,Overnight
P01441,C0280,Electronics,Jacket,4.0,485.26,2024-01-06,WA,Overnight
P01442,C0457,Home & Garden,Magazine,3.0,364.55,2024-05-02,CA,Overnight
P01443,C0019,Books,Monitor,3.0,407.66,2024-06-21,IL,Overnight
P01444,C0495,Sports,Jeans,5.0,400.71,2024-10-09,CA,Overnight
P01445,C0122,Electronics,Tennis Racket,4.0,342.56,2024-09-18,CA,Express
P01446,C0496,Sports,Rug,3.0,280.63,2024-11-22,CA,Overnight
P01447,C0146,Home & Garden,Magazine,2.0,364.49,2024-03-27,CA,Express
P01448,C0009,Books,Magazine,3.0,21.64,2024-09-16,CA,Overnight
P01449,C0447,Clothing,Lamp,5.0,399.4,2024-04-04,FL,Standard
P01450,C0350,Electronics,Cookbook,2.0,32.89,2024-07-13,TX,Express
P01451,C0079,Books,Rug,5.0,322.88,2024-11-09,TX,Standard
P01452,C0300,Clothing,Cookbook,3.0,173.4,2024-05-12,TX,Overnight
P01453,C0493,Home & Garden,Yoga Mat,1.0,290.34,2024-01-26,TX,Standard
P01454,C0270,Clothing,Running Shoes,3.0,178.91,2024-06-04,NY,Overnight
P01455,C0193,Clothing,Novel,5.0,173.87,2024-05-24,NY,Overnight
P01456,C0071,Clothing,Hat,5.0,78.54,2024-01-11,FL,Overnight
P01457,C0192,Clothing,Laptop,2.0,198.46,2024-08-08,WA,Express
P01458,C0160,Books,Cookbook,1.0,471.53,2024-09-02,TX,Express
P01459,C0024,Electronics,Headphones,,90.69,2024-05-28,CA,Overnight
P01460,C0388,Electronics,Magazine,1.0,258.9,2024-03-06,TX,Express
P01461,C0325,Sports,Magazine,5.0,222.28,2024-08-27,TX,Standard
P01462,C0063,Books,Novel,5.0,499.93,2024-07-23,FL,Express
P01463,C0168,Sports,Magazine,2.0,424.88,2024-05-24,IL,Standard
P01464,C0402,Sports,Hat,2.0,202.36,2024-10-08,NY,Express
P01465,C0150,Clothing,Novel,2.0,428.48,2024-07-09,WA,
P01466,C0345,Electronics,Cookbook,1.0,342.12,2024-02-16,WA,Overnight
P01467,C0195,Sports,Shoes,2.0,191.71,2024-08-21,NY,Standard
P01468,C0243,Electronics,Cushion,2.0,417.52,2024-04-19,FL,Standard
P01469,C0105,Home & Garden,Monitor,5.0,23.42,2024-08-04,IL,Standard
P01470,C0451,Home & Garden,Cookbook,5.0,327.33,2024-11-23,NY,Standard
P01471,C0290,Electronics,Jacket,5.0,299.86,2024-07-07,CA,Express
P01472,C0326,Electronics,Cookbook,3.0,201.39,2024-10-05,FL,Express
P01473,C0106,Home & Garden,Tablet,3.0,311.21,2024-09-19,WA,Standard
P01474,C0108,Books,Jeans,2.0,372.78,2024-12-08,NY,Express
P01475,C0459,Clothing,Tablet,4.0,268.0,2024-08-29,NY,Overnight
P01476,C0198,Home & Garden,Smartphone,4.0,103.39,2024-01-31,FL,Standard
P01477,C0453,Sports,Cookbook,3.0,40.15,2024-02-03,FL,Express
P01478,C0102,Electronics,Smartphone,5.0,478.69,2024-09-26,TX,Express
P01479,C0275,Sports,T-Shirt,5.0,161.71,2024-02-25,WA,Standard
P01480,C0277,Clothing,Running Shoes,,150.51,2024-11-29,FL,Express
P01481,C0376,Home & Garden,Tablet,2.0,326.56,2024-01-07,NY,Standard
P01482,C0211,Books,Cushion,1.0,175.74,2024-04-03,IL,
P01483,C0205,Home & Garden,Novel,4.0,24.92,2024-05-09,WA,Overnight
P01484,C0259,Clothing,Rug,,211.07,2024-03-17,FL,Express
P01485,C0293,Electronics,Textbook,5.0,116.27,2024-08-18,FL,Overnight
P01486,C0396,Electronics,Cookbook,4.0,26.07,2024-01-27,NY,Standard
P01487,C0296,Clothing,Yoga Mat,4.0,305.35,2024-10-03,TX,Overnight
P01488,C0216,Clothing,Novel,3.0,39.98,2024-12-10,FL,Standard
P01489,C0065,Books,Cushion,5.0,16.64,2024-04-22,NY,Standard
P01490,C0412,Sports,Garden Tools,4.0,351.49,2024-05-24,NY,Standard
P01491,C0126,Books,Textbook,2.0,14.2,2024-04-07,IL,Overnight
P01492,C0029,Sports,Cookbook,,151.75,2024-09-06,IL,Express
P01493,C0044,Sports,Laptop,5.0,216.47,2024-10-12,WA,Express
P01494,C0095,Electronics,Tennis Racket,2.0,112.57,2024-08-24,FL,Overnight
P01495,C0289,Sports,Tablet,2.0,333.58,2024-01-30,CA,Overnight
P01496,C0096,Sports,Novel,1.0,437.67,2024-06-01,IL,
P01497,C0391,Books,Cookbook,,455.59,2024-05-27,NY,Overnight
P01498,C0489,Home & Garden,Basketball,1.0,220.53,2024-05-27,TX,Overnight
P01499,C0217,Home & Garden,Headphones,3.0,14.83,2024-08-11,FL,Standard
P01500,C0276,Electronics,Monitor,5.0,488.33,2024-01-22,FL,Express
P01501,C0213,Books,Hat,1.0,175.74,2024-06-27,WA,Overnight
P01502,C0413,Sports,Magazine,4.0,385.54,2024-07-20,FL,Overnight
P01503,C0215,Sports,Novel,1.0,462.34,2024-12-13,CA,Standard
P01504,C0422,Sports,Plant Pot,5.0,76.92,2024-04-06,WA,Overnight
P01505,C0132,Sports,Garden Tools,1.0,128.2,2024-05-10,CA,Express
P01506,C0363,Books,Running Shoes,2.0,277.07,2024-06-15,FL,Overnight
P01507,C0360,Electronics,Lamp,1.0,480.79,2024-07-14,TX,Express
P01508,C0100,Clothing,Textbook,1.0,118.01,2024-06-10,CA,Express
P01509,C0464,Electronics,Lamp,2.0,412.55,2024-08-03,WA,Express
P01510,C0473,Books,Headphones,5.0,438.53,2024-01-23,NY,Express
P01511,C0231,Books,Basketball,2.0,34.18,2024-02-26,TX,Express
P01512,C0027,Books,Lamp,4.0,333.98,2024-06-29,CA,Standard
P01513,C0210,Books,Tennis Racket,1.0,220.41,2024-11-08,NY,Standard
P01514,C0102,Books,Dumbbells,1.0,113.48,2024-02-24,WA,Standard
P01515,C0348,Home & Garden,Tennis Racket,4.0,170.57,2024-06-02,FL,Overnight
P01516,C0196,Clothing,Textbook,4.0,245.79,2024-09-25,FL,Express
P01517,C0426,Clothing,Textbook,3.0,332.01,2024-11-09,IL,Standard
P01518,C0306,Books,Basketball,2.0,44.97,2024-06-08,CA,Express
P01519,C0008,Clothing,T-Shirt,4.0,256.38,2024-06-04,WA,Standard
P01520,C0040,Electronics,Hat,2.0,128.5,2024-01-20,FL,Express
P01521,C0023,Clothing,Yoga Mat,4.0,442.1,2024-07-08,NY,Standard
P01522,C0014,Books,Dumbbells,5.0,281.07,2024-11-06,WA,Express
P01523,C0477,Electronics,Lamp,5.0,460.44,2024-12-08,NY,Overnight
P01524,C0125,Sports,Monitor,4.0,288.87,2024-01-13,IL,Standard
P01525,C0154,Home & Garden,Dumbbells,3.0,80.57,2024-07-25,WA,Overnight
P01526,C0422,Books,Jeans,2.0,496.5,2024-04-11,CA,Standard
P01527,C0470,Electronics,Garden Tools,4.0,111.28,2024-05-16,FL,Standard
P01528,C0258,Clothing,Yoga Mat,2.0,143.01,2024-09-16,TX,Express
P01529,C0373,Books,Yoga Mat,1.0,99.19,2024-03-20,CA,Express
P01530,C0467,Sports,Smartphone,4.0,345.78,2024-02-06,IL,Express
P01531,C0410,Electronics,Novel,,200.34,2024-07-27,TX,Standard
P01532,C0008,Electronics,Shoes,4.0,350.07,2024-12-07,NY,Express
P01533,C0131,Books,Plant Pot,3.0,411.44,2024-12-24,FL,Express
P01534,C0369,Clothing,Shoes,5.0,469.59,2024-08-23,WA,Standard
P01535,C0210,Electronics,T-Shirt,5.0,50.93,2024-07-31,IL,Overnight
P01536,C0193,Electronics,Tennis Racket,2.0,78.22,2024-10-20,FL,Standard
P01537,C0275,Books,Headphones,4.0,270.54,2024-04-05,NY,Standard
P01538,C0336,Books,Cushion,5.0,211.47,2024-04-23,WA,Standard
P01539,C0096,Clothing,Rug,2.0,398.67,2024-01-30,IL,Express
P01540,C0128,Electronics,Dumbbells,,399.63,2024-07-09,FL,Standard
P01541,C0211,Books,Headphones,3.0,222.06,2024-09-04,WA,Express
P01542,C0159,Home & Garden,Jeans,3.0,93.22,2024-11-13,FL,Overnight
P01543,C0086,Electronics,T-Shirt,4.0,252.95,2024-08-26,NY,Express
P01544,C0366,Books,Running Shoes,3.0,431.07,2024-03-23,CA,Express
P01545,C0271,Books,Yoga Mat,3.0,43.7,2024-07-13,NY,Express
P01546,C0324,Electronics,Novel,,145.84,2024-04-01,IL,Standard
P01547,C0047,Electronics,Laptop,3.0,308.29,2024-07-30,WA,Overnight
P01548,C0048,Books,Cushion,4.0,300.45,2024-08-03,NY,Express
P01549,C0423,Sports,Jeans,4.0,80.16,2024-07-27,CA,Standard
P01550,C0079,Sports,Garden Tools,4.0,307.6,2024-08-14,CA,Standard
P01551,C0226,Clothing,Novel,1.0,420.92,2024-03-23,WA,Overnight
P01552,C0230,Electronics,Rug,4.0,377.7,2024-08-28,TX,Standard
P01553,C0485,Clothing,Headphones,5.0,16.21,2024-12-26,FL,Express
P01554,C0291,Sports,Yoga Mat,1.0,296.14,2024-03-21,CA,Standard
P01555,C0151,Sports,Headphones,,109.82,2024-07-11,TX,Standard
P01556,C0457,Sports,Novel,2.0,67.96,2024-06-01,FL,Overnight
P01557,C0465,Electronics,Laptop,2.0,114.1,2024-09-17,CA,Overnight
P01558,C0140,Sports,Headphones,2.0,464.79,2024-05-20,WA,Express
P01559,C0114,Home & Garden,Yoga Mat,3.0,185.87,2024-02-09,TX,Overnight
P01560,C0471,Clothing,Jacket,4.0,464.57,2024-04-17,TX,Overnight
P01561,C0327,Electronics,Yoga Mat,1.0,335.1,2024-06-05,CA,Standard
P01562,C0464,Clothing,Garden Tools,1.0,356.04,2024-06-29,IL,Express
P01563,C0157,Home & Garden,Dumbbells,1.0,117.95,2024-10-10,CA,Overnight
P01564,C0441,Home & Garden,Laptop,3.0,415.11,2024-11-05,CA,Overnight
P01565,C0287,Sports,Shoes,5.0,100.78,2024-01-06,TX,Standard
P01566,C0303,Electronics,Yoga Mat,2.0,239.59,2024-04-07,FL,Overnight
P01567,C0356,Sports,Headphones,2.0,392.02,2024-09-20,NY,Standard
P01568,C0255,Clothing,Tablet,5.0,215.93,2024-11-30,WA,Overnight
P01569,C0468,Home & Garden,Monitor,4.0,88.96,2024-07-10,FL,Express
P01570,C0168,Clothing,Yoga Mat,1.0,56.64,2024-09-18,CA,Express
P01571,C0214,Clothing,Rug,2.0,474.33,2024-01-21,WA,Express
P01572,C0078,Clothing,Monitor,1.0,191.27,2024-05-20,IL,Standard
P01573,C0047,Sports,Jeans,3.0,113.54,2024-10-16,FL,Overnight
P01574,C0233,Home & Garden,Jacket,4.0,354.81,2024-05-03,IL,Standard
P01575,C0184,Home & Garden,Jacket,4.0,454.05,2024-12-29,IL,Standard
P01576,C0425,Books,Tennis Racket,1.0,295.16,2024-06-22,WA,Express
P01577,C0191,Home & Garden,Cushion,2.0,394.42,2024-11-11,WA,Overnight
P01578,C0296,Books,Cookbook,3.0,130.15,2024-03-18,WA,Express
P01579,C0092,Home & Garden,Rug,5.0,473.77,2024-04-28,IL,Express
P01580,C0142,Home & Garden,Monitor,1.0,196.24,2024-02-08,NY,Express
P01581,C0293,Books,Smartphone,5.0,411.17,2024-03-31,NY,Overnight
P01582,C0264,Sports,Garden Tools,3.0,207.48,2024-08-06,WA,Express
P01583,C0046,Electronics,Lamp,5.0,346.97,2024-06-17,IL,Standard
P01584,C0365,Sports,Cushion,1.0,261.43,2024-06-19,IL,Express
P01585,C0491,Electronics,T-Shirt,5.0,11.58,2024-11-06,TX,Overnight
P01586,C0101,Sports,Cushion,5.0,72.62,2024-03-30,NY,Standard
P01587,C0201,Electronics,Running Shoes,1.0,257.19,2024-11-15,WA,Standard
P01588,C0247,Home & Garden,Cushion,5.0,45.54,2024-04-13,TX,Standard
P01589,C0243,Clothing,T-Shirt,2.0,496.24,2024-02-23,TX,Standard
P01590,C0403,Home & Garden,Tennis Racket,5.0,492.63,2024-10-19,FL,Overnight
P01591,C0435,Electronics,Monitor,3.0,432.08,2024-05-02,FL,Standard
P01592,C0178,Home & Garden,Basketball,4.0,258.33,2024-10-18,FL,Standard
P01593,C0387,Home & Garden,Rug,2.0,270.55,2024-12-02,NY,Overnight
P01594,C0248,Sports,Magazine,5.0,488.12,2024-12-06,IL,Express
P01595,C0247,Books,Magazine,2.0,43.95,2024-11-03,IL,Express
P01596,C0408,Home & Garden,Magazine,5.0,89.36,2024-07-19,NY,Express
P01597,C0412,Home & Garden,Novel,3.0,66.57,2024-12-15,WA,Standard
P01598,C0191,Clothing,Cookbook,5.0,181.76,2024-02-22,CA,Express
P01599,C0089,Books,Yoga Mat,3.0,128.26,2024-08-01,IL,Standard
P01600,C0183,Clothing,Lamp,4.0,422.64,2024-05-23,IL,Express
P01601,C0027,Books,Running Shoes,3.0,162.36,2024-07-22,CA,Overnight
P01602,C0457,Home & Garden,Cookbook,5.0,389.27,2024-06-17,CA,Overnight
P01603,C0029,Electronics,Novel,1.0,189.34,2024-04-04,TX,Express
P01604,C0387,Home & Garden,Plant Pot,2.0,300.8,2024-10-19,WA,Standard
P01605,C0191,Books,Tablet,2.0,96.84,2024-03-23,IL,Express
P01606,C0369,Books,Textbook,4.0,128.67,2024-12-19,FL,Standard
P01607,C0030,Home & Garden,Textbook,4.0,456.28,2024-06-14,WA,Standard
P01608,C0026,Clothing,Novel,2.0,102.33,2024-10-22,IL,Standard
P01609,C0435,Clothing,Monitor,3.0,227.0,2024-10-06,IL,Express
P01610,C0455,Clothing,Tennis Racket,4.0,103.56,2024-08-11,TX,Standard
P01611,C0360,Electronics,Textbook,3.0,414.32,2024-01-13,WA,Express
P01612,C0208,Electronics,Jacket,4.0,246.08,2024-07-17,CA,Overnight
P01613,C0296,Books,Laptop,2.0,374.44,2024-05-05,IL,Express
P01614,C0493,Electronics,Hat,5.0,404.89,2024-07-24,IL,Overnight
P01615,C0053,Clothing,Novel,2.0,361.34,2024-06-04,NY,
P01616,C0005,Sports,Novel,4.0,301.43,2024-01-27,NY,Overnight
P01617,C0333,Clothing,Shoes,3.0,310.38,2024-02-22,FL,Overnight
P01618,C0242,Sports,Novel,1.0,305.96,2024-01-27,CA,Overnight
P01619,C0187,Sports,Headphones,,188.66,2024-08-01,NY,Overnight
P01620,C0124,Home & Garden,Running Shoes,1.0,23.33,2024-11-16,FL,Express
P01621,C0285,Clothing,Novel,5.0,184.99,2024-12-19,FL,Express
P01622,C0155,Books,Running Shoes,2.0,210.91,2024-10-09,NY,Standard
P01623,C0488,Books,Smartphone,5.0,329.07,2024-07-14,IL,Overnight
P01624,C0421,Electronics,Garden Tools,2.0,23.11,2024-07-28,FL,
P01625,C0207,Home & Garden,Lamp,4.0,179.81,2024-01-22,NY,Express
P01626,C0046,Clothing,Running Shoes,2.0,417.85,2024-10-22,NY,Express
P01627,C0427,Home & Garden,Tennis Racket,2.0,434.08,2024-08-14,IL,Overnight
P01628,C0375,Books,Tennis Racket,5.0,287.09,2024-05-13,WA,Standard
P01629,C0414,Home & Garden,Plant Pot,1.0,462.09,2024-08-04,WA,Standard
P01630,C0445,Electronics,Cushion,3.0,380.26,2024-09-09,FL,Express
P01631,C0039,Home & Garden,Garden Tools,1.0,187.56,2024-11-27,CA,Overnight
P01632,C0463,Sports,Tennis Racket,5.0,412.49,2024-09-22,IL,Standard
P01633,C0318,Electronics,Cookbook,1.0,128.26,2024-11-03,TX,Standard
P01634,C0192,Sports,Laptop,2.0,262.39,2024-03-04,NY,Standard
P01635,C0099,Home & Garden,Plant Pot,3.0,274.76,2024-03-07,FL,Express
P01636,C0232,Home & Garden,Running Shoes,4.0,96.73,2024-06-24,NY,Standard
P01637,C0165,Sports,Cushion,,372.54,2024-09-10,TX,Standard
P01638,C0483,Electronics,Garden Tools,3.0,27.54,2024-01-29,IL,Overnight
P01639,C0284,Clothing,Tablet,2.0,306.35,2024-05-28,IL,Express
P01640,C0363,Books,Jacket,5.0,214.86,2024-11-14,FL,Standard
P01641,C0347,Books,Jacket,3.0,496.44,2024-05-07,NY,Overnight
P01642,C0291,Home & Garden,Tennis Racket,4.0,103.78,2024-10-05,WA,Overnight
P01643,C0268,Sports,Yoga Mat,1.0,131.54,2024-10-22,NY,Express
P01644,C0367,Home & Garden,Magazine,1.0,498.63,2024-04-18,IL,Standard
P01645,C0289,Electronics,Tablet,2.0,154.9,2024-10-02,FL,Express
P01646,C0056,Electronics,Garden Tools,5.0,263.48,2024-08-17,IL,Express
P01647,C0444,Books,Hat,,208.09,2024-04-01,WA,Overnight
P01648,C0096,Home & Garden,Dumbbells,3.0,155.62,2024-02-14,FL,Overnight
P01649,C0154,Home & Garden,Laptop,4.0,380.82,2024-02-09,NY,Express
P01650,C0405,Clothing,Novel,5.0,150.58,2024-11-09,WA,Overnight
P01651,C0058,Home & Garden,Hat,3.0,190.27,2024-11-05,CA,Overnight
P01652,C0052,Books,Magazine,5.0,407.69,2024-05-20,IL,Standard
P01653,C0321,Electronics,Rug,3.0,56.89,2024-10-07,NY,Standard
P01654,C0149,Home & Garden,Monitor,2.0,308.89,2024-02-23,TX,Express
P01655,C0140,Sports,Garden Tools,1.0,340.14,2024-07-11,CA,Overnight
P01656,C0410,Books,Cushion,4.0,387.24,2024-06-17,WA,Overnight
P01657,C0369,Sports,Plant Pot,5.0,286.98,2024-06-15,TX,Overnight
P01658,C0332,Clothing,Smartphone,2.0,151.3,2024-06-14,TX,Standard
P01659,C0358,Sports,Garden Tools,1.0,491.26,2024-01-16,FL,Express
P01660,C0175,Clothing,Shoes,3.0,243.51,2024-08-23,NY,Standard
P01661,C0362,Electronics,Laptop,1.0,414.49,2024-03-10,TX,Overnight
P01662,C0097,Home & Garden,Laptop,5.0,205.86,2024-06-28,TX,Standard
P01663,C0274,Electronics,Lamp,,152.72,2024-04-26,TX,Standard
P01664,C0372,Books,Basketball,5.0,363.18,2024-09-08,IL,Overnight
P01665,C0307,Home & Garden,Jacket,3.0,388.59,2024-01-20,NY,Standard
P01666,C0310,Home & Garden,Textbook,5.0,97.89,2024-02-04,FL,Express
P01667,C0431,Electronics,Shoes,4.0,385.3,2024-06-20,TX,Express
P01668,C0150,Clothing,Plant Pot,4.0,332.07,2024-09-16,NY,Standard
P01669,C0215,Clothing,Novel,3.0,158.84,2024-01-28,WA,Overnight
P01670,C0360,Clothing,Garden Tools,1.0,12.08,2024-02-06,WA,Express
P01671,C0461,Clothing,Plant Pot,1.0,277.15,2024-09-30,NY,Standard
P01672,C0266,Clothing,Textbook,4.0,259.14,2024-06-19,NY,Standard
P01673,C0425,Electronics,T-Shirt,2.0,205.98,2024-06-01,IL,Overnight
P01674,C0064,Clothing,Textbook,1.0,410.74,2024-06-09,FL,Express
P01675,C0416,Books,Cushion,5.0,252.02,2024-02-09,CA,Express
P01676,C0027,Clothing,Yoga Mat,3.0,55.64,2024-01-02,TX,Overnight
P01677,C0055,Sports,T-Shirt,5.0,336.68,2024-01-16,WA,Express
P01678,C0010,Books,Hat,5.0,366.84,2024-10-09,NY,Overnight
P01679,C0397,Clothing,Jacket,1.0,181.87,2024-01-28,IL,Standard
P01680,C0339,Home & Garden,Novel,,59.08,2024-05-04,IL,Overnight
P01681,C0151,Electronics,Monitor,3.0,137.24,2024-09-21,NY,Overnight
P01682,C0162,Home & Garden,Yoga Mat,3.0,436.76,2024-06-01,WA,Overnight
P01683,C0322,Clothing,Cushion,5.0,64.69,2024-12-04,NY,Standard
P01684,C0394,Books,Running Shoes,4.0,101.96,2024-12-24,IL,Standard
P01685,C0495,Electronics,Cookbook,5.0,279.15,2024-04-18,NY,Standard
P01686,C0300,Electronics,Rug,1.0,33.85,2024-08-14,WA,Express
P01687,C0333,Books,Yoga Mat,5.0,352.31,2024-10-24,NY,Express
P01688,C0457,Books,Shoes,1.0,20.86,2024-10-15,TX,Express
P01689,C0056,Clothing,Jeans,5.0,489.32,2024-09-10,IL,Express
P01690,C0171,Books,Jeans,,29.47,2024-05-11,WA,Standard
P01691,C0320,Books,Garden Tools,3.0,453.7,2024-07-16,WA,Express
P01692,C0055,Home & Garden,Novel,1.0,393.87,2024-08-02,CA,Express
P01693,C0329,Electronics,Monitor,5.0,283.32,2024-03-13,WA,Standard
P01694,C0152,Home & Garden,Lamp,3.0,91.0,2024-04-28,WA,Overnight
P01695,C0263,Electronics,Novel,4.0,328.02,2024-02-05,NY,Standard
P01696,C0153,Home & Garden,Plant Pot,4.0,180.72,2024-05-07,TX,
P01697,C0142,Sports,Magazine,3.0,337.73,2024-05-24,FL,Overnight
P01698,C0079,Sports,Plant Pot,3.0,471.12,2024-04-13,TX,Overnight
P01699,C0267,Sports,Jeans,2.0,269.5,2024-11-01,TX,Standard
P01700,C0381,Sports,Headphones,4.0,82.89,2024-01-06,NY,Standard
P01701,C0425,Home & Garden,Rug,5.0,57.09,2024-10-06,FL,Overnight
P01702,C0374,Electronics,Textbook,1.0,416.03,2024-04-06,TX,Express
P01703,C0070,Home & Garden,Magazine,4.0,305.03,2024-01-02,FL,Overnight
P01704,C0265,Books,T-Shirt,2.0,13.53,2024-03-22,WA,Standard
P01705,C0390,Home & Garden,Textbook,1.0,380.14,2024-09-13,FL,Standard
P01706,C0412,Home & Garden,Shoes,3.0,131.26,2024-11-02,CA,Overnight
P01707,C0113,Sports,Rug,2.0,457.41,2024-03-17,TX,Overnight
P01708,C0433,Electronics,Tablet,3.0,283.29,2024-09-08,IL,Standard
P01709,C0448,Clothing,Basketball,1.0,496.51,2024-09-19,WA,Standard
P01710,C0267,Electronics,Yoga Mat,5.0,393.48,2024-08-28,TX,Standard
P01711,C0290,Electronics,Lamp,1.0,447.64,2024-08-17,TX,Standard
P01712,C0476,Sports,Cushion,1.0,14.07,2024-08-13,IL,Overnight
P01713,C0154,Clothing,Cushion,5.0,328.78,2024-09-17,CA,Standard
P01714,C0466,Clothing,Dumbbells,4.0,154.12,2024-03-29,TX,Express
P01715,C0352,Home & Garden,Garden Tools,4.0,139.65,2024-02-13,FL,Overnight
P01716,C0071,Clothing,Cookbook,2.0,261.09,2024-02-29,CA,Overnight
P01717,C0370,Books,Garden Tools,1.0,410.34,2024-12-10,NY,Standard
P01718,C0418,Sports,Basketball,2.0,108.9,2024-12-23,WA,Overnight
P01719,C0037,Books,Tablet,2.0,156.36,2024-04-09,WA,Express
P01720,C0443,Books,Shoes,2.0,428.13,2024-07-06,IL,Standard
P01721,C0260,Sports,Novel,4.0,200.16,2024-01-13,TX,Standard
P01722,C0051,Sports,Basketball,1.0,307.29,2024-07-10,WA,Express
P01723,C0467,Home & Garden,Shoes,1.0,391.24,2024-02-17,TX,Standard
P01724,C0008,Home & Garden,Tennis Racket,3.0,410.98,2024-12-09,TX,
P01725,C0285,Clothing,Monitor,3.0,199.66,2024-10-05,IL,Standard
P01726,C0147,Home & Garden,Garden Tools,3.0,284.21,2024-03-27,CA,Overnight
P01727,C0033,Electronics,Headphones,,214.64,2024-10-10,CA,Standard
P01728,C0193,Books,Cookbook,3.0,61.44,2024-03-12,WA,
